GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0009612,response to mechanical stimulus,2,0.2551169285922715,20,0.03134508484347309,1,0.15110928480350347,Up,3,3,FALSE,BP,gad2-1
GO:0009934,regulation of meristem structural organization,2,0.2551169285922715,20,0.03134508484347309,1,0.15110928480350347,Up,4,6,TRUE,BP,gad2-1
GO:0010431,seed maturation,4,1.1480261786652215,85,0.031377031245355576,1,0.15110928480350347,Up,3,9,FALSE,BP,gad2-1
GO:0071949,FAD binding,4,1.1480261786652215,85,0.031377031245355576,1,0.15110928480350347,Up,5,6,TRUE,MF,gad2-1
GO:0071554,cell wall organization or biogenesis,17,9.79365542540331,708,0.03218308192870903,1,0.1529900638087088,Up,2,2,FALSE,BP,gad2-1
GO:0005976,polysaccharide metabolic process,13,6.9590228854891825,504,0.03225010549211319,1,0.1529900638087088,Up,4,4,FALSE,BP,gad2-1
GO:0006694,steroid biosynthetic process,4,1.1621993413647922,86,0.03255814092554859,1,0.1529900638087088,Up,5,5,FALSE,BP,gad2-1
GO:0010162,seed dormancy process,3,0.6661386468798199,50,0.032715850421903635,1,0.1529900638087088,Up,2,10,FALSE,BP,gad2-1
GO:0022611,dormancy process,3,0.6661386468798199,50,0.032715850421903635,1,0.1529900638087088,Up,2,2,FALSE,BP,gad2-1
GO:0002229,defense response to oomycetes,4,1.176372504064363,87,0.033764979846482364,1,0.1549314606650029,Up,4,6,FALSE,BP,gad2-1
GO:0016021,integral component of membrane,114,96.13656259118763,6897,0.034046852122960755,1,0.1549314606650029,Up,3,4,FALSE,CC,gad2-1
GO:0009606,tropism,5,1.7432990120471883,128,0.03408692006881132,1,0.1549314606650029,Up,3,3,FALSE,BP,gad2-1
GO:0009914,hormone transport,5,1.7432990120471883,128,0.03408692006881132,1,0.1549314606650029,Up,4,4,FALSE,BP,gad2-1
GO:0048584,positive regulation of response to stimulus,8,3.656675976489224,266,0.03413141706744288,1,0.1549314606650029,Up,2,4,FALSE,BP,gad2-1
GO:0042761,very long-chain fatty acid biosynthetic process,2,0.2692900912918421,21,0.03433035134425577,1,0.1549314606650029,Up,6,9,TRUE,BP,gad2-1
GO:0009789,positive regulation of abscisic acid-activated signaling pathway,3,0.6803118095793905,51,0.034411429796462424,1,0.1549314606650029,Up,4,9,TRUE,BP,gad2-1
GO:0009737,response to abscisic acid,15,8.503897619742382,615,0.03485006438366326,1,0.15617991816382426,Up,4,5,FALSE,BP,gad2-1
GO:0046658,anchored component of plasma membrane,6,2.3669181708282965,173,0.03508027481716217,1,0.15648712453001376,Up,4,5,FALSE,CC,gad2-1
GO:0048367,shoot system development,22,13.620409354287382,983,0.03557137097626285,1,0.1579499408487268,Up,4,5,FALSE,BP,gad2-1
GO:0097305,response to alcohol,15,8.603109758639377,622,0.03668072502477269,1,0.1617134572223954,Up,4,4,FALSE,BP,gad2-1
GO:0009641,shade avoidance,2,0.28346325399141276,22,0.03742129588617415,1,0.1617134572223954,Up,6,6,FALSE,BP,gad2-1
GO:0015211,purine nucleoside transmembrane transporter activity,2,0.28346325399141276,22,0.03742129588617415,1,0.1617134572223954,Up,5,5,FALSE,MF,gad2-1
GO:0015860,purine nucleoside transmembrane transport,2,0.28346325399141276,22,0.03742129588617415,1,0.1617134572223954,Up,4,8,TRUE,BP,gad2-1
GO:2000034,regulation of seed maturation,2,0.28346325399141276,22,0.03742129588617415,1,0.1617134572223954,Up,4,10,FALSE,BP,gad2-1
GO:0140110,transcription regulator activity,36,25.455000208428864,1832,0.03781312187369544,1,0.1623687706511081,Up,1,1,FALSE,MF,gad2-1
GO:0042752,regulation of circadian rhythm,3,0.7228312976781025,54,0.03976551791006535,1,0.1670056696795869,Up,2,3,FALSE,BP,gad2-1
GO:0102336,3-oxo-arachidoyl-CoA synthase activity,2,0.29763641669098334,23,0.04061440054533615,1,0.1670056696795869,Up,5,5,TRUE,MF,gad2-1
GO:0102337,3-oxo-cerotoyl-CoA synthase activity,2,0.29763641669098334,23,0.04061440054533615,1,0.1670056696795869,Up,5,5,TRUE,MF,gad2-1
GO:0102338,3-oxo-lignoceronyl-CoA synthase activity,2,0.29763641669098334,23,0.04061440054533615,1,0.1670056696795869,Up,5,5,TRUE,MF,gad2-1
GO:0102756,very-long-chain 3-ketoacyl-CoA synthase activity,2,0.29763641669098334,23,0.04061440054533615,1,0.1670056696795869,Up,5,5,TRUE,MF,gad2-1
GO:0009617,response to bacterium,14,7.696027345866856,557,0.04071625831031252,1,0.1670056696795869,Up,3,5,FALSE,BP,gad2-1
GO:0042742,defense response to bacterium,12,6.392096377506357,463,0.04120649154040311,1,0.1683033072198743,Up,4,6,FALSE,BP,gad2-1
GO:0048046,apoplast,12,6.406269540205928,464,0.04150837665200737,1,0.16864470677675847,Up,3,3,TRUE,CC,gad2-1
GO:0048825,cotyledon development,3,0.7370044603776731,55,0.04163851747897239,1,0.16864470677675847,Up,4,10,FALSE,BP,gad2-1
GO:0022414,reproductive process,38,27.16995289507691,1955,0.04354396301524645,1,0.17393567357428846,Up,1,2,FALSE,BP,gad2-1
GO:0098661,inorganic anion transmembrane transport,3,0.7511776230772438,56,0.043555211859209235,1,0.17393567357428846,Up,5,7,FALSE,BP,gad2-1
GO:0016310,phosphorylation,34,24.151069240068363,1738,0.04376183716147185,1,0.17393567357428846,Up,5,5,FALSE,BP,gad2-1
GO:0009937,regulation of gibberellic acid mediated signaling pathway,2,0.311809579390554,24,0.04390622457462243,1,0.17393567357428846,Up,4,9,FALSE,BP,gad2-1
GO:0015145,monosaccharide transmembrane transporter activity,2,0.311809579390554,24,0.04390622457462243,1,0.17393567357428846,Up,5,5,FALSE,MF,gad2-1
GO:0000003,reproduction,38,27.297511359373047,1964,0.04402297523316186,1,0.17393567357428846,Up,1,1,FALSE,BP,gad2-1
GO:0010228,vegetative to reproductive phase transition of meristem,7,3.203134770102964,233,0.046058192753146016,1,0.1805033626924913,Up,3,7,FALSE,BP,gad2-1
GO:0009967,positive regulation of signal transduction,4,1.3181041310600692,97,0.0472548086416474,1,0.18385547811217123,Up,3,6,FALSE,BP,gad2-1
GO:0015749,monosaccharide transmembrane transport,2,0.3259827420901246,25,0.04729340294414322,1,0.18385547811217123,Up,4,7,FALSE,BP,gad2-1
GO:0048731,system development,39,28.445537538038266,2046,0.04830609242543005,1,0.18650637090237834,Up,3,4,FALSE,BP,gad2-1
GO:0009926,auxin polar transport,4,1.3322772937596399,98,0.0487459833040307,1,0.18650637090237834,Up,6,6,FALSE,BP,gad2-1
GO:0023056,positive regulation of signaling,4,1.3322772937596399,98,0.0487459833040307,1,0.18650637090237834,Up,2,4,FALSE,BP,gad2-1
GO:0044036,cell wall macromolecule metabolic process,6,2.579515611321856,188,0.04912672350146203,1,0.18722310373785528,Up,3,5,FALSE,BP,gad2-1
GO:1901617,organic hydroxy compound biosynthetic process,7,3.2598274209012463,237,0.0496384086797909,1,0.18843129255701016,Up,4,4,FALSE,BP,gad2-1
GO:0019199,transmembrane receptor protein kinase activity,4,1.3464504564592106,99,0.0502629172962199,1,0.19005665602633148,Up,4,6,FALSE,MF,gad2-1
GO:0006012,galactose metabolic process,2,0.34015590478969526,26,0.050772644907226154,1,0.1904958150007555,Up,5,6,FALSE,BP,gad2-1
GO:0050826,response to freezing,2,0.34015590478969526,26,0.050772644907226154,1,0.1904958150007555,Up,4,5,FALSE,BP,gad2-1
GO:0016740,transferase activity,74,59.88161240568594,4299,0.052860826663008634,1,0.19756478845479675,Up,2,2,FALSE,MF,gad2-1
GO:0031225,anchored component of membrane,9,4.563758389261745,331,0.053188282959335746,1,0.19775123740067455,Up,3,4,FALSE,CC,gad2-1
GO:0010647,positive regulation of cell communication,4,1.3747967818583517,101,0.0533738640989889,1,0.19775123740067455,Up,3,5,FALSE,BP,gad2-1
GO:0010411,xyloglucan metabolic process,3,0.8220434365750969,61,0.053782908499133746,1,0.19775123740067455,Up,6,8,FALSE,BP,gad2-1
GO:1900426,positive regulation of defense response to bacterium,2,0.3543290674892659,27,0.05434073259150767,1,0.19775123740067455,Up,4,8,FALSE,BP,gad2-1
GO:1904823,purine nucleobase transmembrane transport,2,0.3543290674892659,27,0.05434073259150767,1,0.19775123740067455,Up,4,7,FALSE,BP,gad2-1
GO:2000762,regulation of phenylpropanoid metabolic process,2,0.3543290674892659,27,0.05434073259150767,1,0.19775123740067455,Up,4,5,FALSE,BP,gad2-1
GO:0009247,glycolipid biosynthetic process,3,0.8362165992746675,62,0.05595482161597363,1,0.20151381708379384,Up,5,7,FALSE,BP,gad2-1
GO:0009966,regulation of signal transduction,9,4.634624202759598,336,0.05611539029504196,1,0.20151381708379384,Up,3,5,FALSE,BP,gad2-1
GO:0000272,polysaccharide catabolic process,6,2.6787277502188505,195,0.056713937419474864,1,0.20151381708379384,Up,5,5,FALSE,BP,gad2-1
GO:0046906,tetrapyrrole binding,11,5.966901496519238,432,0.05719950177986119,1,0.20151381708379384,Up,3,3,FALSE,MF,gad2-1
GO:0005345,purine nucleobase transmembrane transporter activity,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,4,4,FALSE,MF,gad2-1
GO:0005372,water transmembrane transporter activity,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,4,4,FALSE,MF,gad2-1
GO:0006863,purine nucleobase transport,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,6,6,FALSE,BP,gad2-1
GO:0009688,abscisic acid biosynthetic process,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,6,9,FALSE,BP,gad2-1
GO:0015250,water channel activity,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,5,5,TRUE,MF,gad2-1
GO:0043289,apocarotenoid biosynthetic process,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,5,7,FALSE,BP,gad2-1
GO:1902645,tertiary alcohol biosynthetic process,2,0.36850223018883654,28,0.057994519614711304,1,0.20151381708379384,Up,5,6,FALSE,BP,gad2-1
GO:0009909,regulation of flower development,5,2.040935428738172,149,0.058491712383342595,1,0.20151381708379384,Up,3,9,FALSE,BP,gad2-1
GO:0015698,inorganic anion transport,5,2.040935428738172,149,0.058491712383342595,1,0.20151381708379384,Up,6,6,FALSE,BP,gad2-1
GO:0016757,"transferase activity, transferring glycosyl groups",15,8.985785151527784,649,0.05888987762129343,1,0.20214681396245404,Up,3,3,FALSE,MF,gad2-1
GO:0071555,cell wall organization,13,7.455083579974155,539,0.05913812720731916,1,0.2022816506596641,Up,3,5,FALSE,BP,gad2-1
GO:0008643,carbohydrate transport,5,2.0551085914377425,150,0.05985034452184238,1,0.2035557383379431,Up,5,5,FALSE,BP,gad2-1
GO:0023051,regulation of signaling,9,4.719663178957022,342,0.05993118329164647,1,0.2035557383379431,Up,2,3,FALSE,BP,gad2-1
GO:0043455,regulation of secondary metabolic process,3,0.8645629246738088,64,0.06042192659407279,1,0.20450498231840022,Up,3,4,FALSE,BP,gad2-1
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",5,2.0692817541373127,151,0.06122685989110547,1,0.20585499458879167,Up,4,4,FALSE,MF,gad2-1
GO:0008202,steroid metabolic process,4,1.445662595356205,106,0.061597791147255276,1,0.20585499458879167,Up,4,4,FALSE,BP,gad2-1
GO:0000038,very long-chain fatty acid metabolic process,2,0.3826753928884072,29,0.06173092972470047,1,0.20585499458879167,Up,5,8,FALSE,BP,gad2-1
GO:0009943,adaxial/abaxial axis specification,2,0.3826753928884072,29,0.06173092972470047,1,0.20585499458879167,Up,4,7,FALSE,BP,gad2-1
GO:0010646,regulation of cell communication,9,4.776355829755304,346,0.06265858290918003,1,0.20630444985063356,Up,3,4,FALSE,BP,gad2-1
GO:0009723,response to ethylene,8,3.8692734169827836,281,0.0634269543464711,1,0.20791467420345172,Up,4,5,FALSE,BP,gad2-1
GO:0009908,flower development,13,7.639334695068573,552,0.06357721442584888,1,0.20791467420345172,Up,4,8,FALSE,BP,gad2-1
GO:0010817,regulation of hormone levels,8,3.9117929050814957,284,0.0649892027069585,1,0.20871530555451057,Up,3,3,FALSE,BP,gad2-1
GO:0009707,chloroplast outer membrane,3,0.8929092500729501,66,0.06505059921585425,1,0.20871530555451057,Up,6,9,FALSE,CC,gad2-1
GO:0072527,pyrimidine-containing compound metabolic process,3,0.8929092500729501,66,0.06505059921585425,1,0.20871530555451057,Up,4,4,FALSE,BP,gad2-1
GO:0051239,regulation of multicellular organismal process,11,6.22201842511151,450,0.06529092072973582,1,0.20871530555451057,Up,2,3,FALSE,BP,gad2-1
GO:0005337,nucleoside transmembrane transporter activity,2,0.3968485555879778,30,0.06554695546340002,1,0.20871530555451057,Up,4,4,FALSE,MF,gad2-1
GO:0015858,nucleoside transport,2,0.3968485555879778,30,0.06554695546340002,1,0.20871530555451057,Up,6,6,FALSE,BP,gad2-1
GO:1901642,nucleoside transmembrane transport,2,0.3968485555879778,30,0.06554695546340002,1,0.20871530555451057,Up,3,7,FALSE,BP,gad2-1
GO:0090567,reproductive shoot system development,13,7.823585810162991,565,0.06910213647443766,1,0.21795314915916125,Up,3,7,FALSE,BP,gad2-1
GO:0006664,glycolipid metabolic process,3,0.9212555754720914,68,0.0698373081985572,1,0.21795314915916125,Up,5,6,FALSE,BP,gad2-1
GO:1903509,liposaccharide metabolic process,3,0.9212555754720914,68,0.0698373081985572,1,0.21795314915916125,Up,4,4,FALSE,BP,gad2-1
GO:0009607,response to biotic stimulus,30,21.429822001750804,1542,0.07144265611638168,1,0.21795314915916125,Up,2,2,FALSE,BP,gad2-1
GO:0006355,"regulation of transcription, DNA-templated",45,34.78094126474634,2499,0.07209769842284812,1,0.21795314915916125,Up,5,10,FALSE,BP,gad2-1
GO:1903506,regulation of nucleic acid-templated transcription,45,34.78094126474634,2499,0.07209769842284812,1,0.21795314915916125,Up,6,9,FALSE,BP,gad2-1
GO:2001141,regulation of RNA biosynthetic process,45,34.78094126474634,2499,0.07209769842284812,1,0.21795314915916125,Up,5,8,FALSE,BP,gad2-1
GO:0019904,protein domain specific binding,3,0.93542873817166206,69,0.07228877515594644,1,0.21795314915916125,Up,3,3,FALSE,MF,gad2-1
GO:0015103,inorganic anion transmembrane transporter activity,4,1.5307015715536287,112,0.07229583947873129,1,0.21795314915916125,Up,4,5,FALSE,MF,gad2-1
GO:1901071,glucosamine-containing compound metabolic process,2,0.4251948809871191,32,0.07340616011237772,1,0.21795314915916125,Up,5,5,FALSE,BP,gad2-1
GO:0006952,defense response,34,24.803034724248615,1784,0.07362673530479931,1,0.21795314915916125,Up,3,3,FALSE,BP,gad2-1
GO:0030247,polysaccharide binding,3,0.9496019008712326,70,0.07477834993507552,1,0.22068732541814973,Up,3,3,FALSE,MF,gad2-1
GO:0098656,anion transmembrane transport,12,6.803118095793906,492,0.07550952026284287,1,0.22117896787637648,Up,4,6,FALSE,BP,gad2-1
GO:0071215,cellular response to abscisic acid stimulus,8,4.152736670974196,301,0.07593191920356449,1,0.22117896787637648,Up,5,6,FALSE,BP,gad2-1
GO:0097306,cellular response to alcohol,8,4.152736670974196,301,0.07593191920356449,1,0.22117896787637648,Up,5,5,FALSE,BP,gad2-1
GO:0010410,hemicellulose metabolic process,4,1.5590478969527701,114,0.07605899814921935,1,0.22117896787637648,Up,5,7,FALSE,BP,gad2-1
GO:0016772,"transferase activity, transferring phosphorus-containing groups",34,25.15736379173788,1809,0.07608739287482785,1,0.22117896787637648,Up,3,3,FALSE,MF,gad2-1
GO:0009527,plastid outer membrane,3,0.9637750635708033,71,0.07730554575484576,1,0.22244206116595036,Up,5,8,FALSE,CC,gad2-1
GO:0015205,nucleobase transmembrane transporter activity,2,0.43936804368668975,33,0.07744365637836215,1,0.22244206116595036,Up,3,3,FALSE,MF,gad2-1
GO:0015851,nucleobase transport,2,0.43936804368668975,33,0.07744365637836215,1,0.22244206116595036,Up,5,5,FALSE,BP,gad2-1
GO:0016998,cell wall macromolecule catabolic process,2,0.43936804368668975,33,0.07744365637836215,1,0.22244206116595036,Up,4,6,FALSE,BP,gad2-1
GO:0042802,identical protein binding,10,5.499187127433407,398,0.07799223405545727,1,0.22270348839434406,Up,3,3,FALSE,MF,gad2-1
GO:0009686,gibberellin biosynthetic process,2,0.4535412063862604,34,0.08154940047311411,1,0.23149507231077554,Up,4,9,FALSE,BP,gad2-1
GO:0009741,response to brassinosteroid,4,1.601567385051482,117,0.08188481537102929,1,0.2317675475998724,Up,4,5,FALSE,BP,gad2-1
GO:0016114,terpenoid biosynthetic process,5,2.267706031931302,165,0.08235951238446378,1,0.23243151016956543,Up,5,7,FALSE,BP,gad2-1
GO:0009793,embryo development ending in seed dormancy,10,5.697611405227396,412,0.08523739680014215,1,0.23844151427004615,Up,3,9,FALSE,BP,gad2-1
GO:2000031,regulation of salicylic acid mediated signaling pathway,2,0.46771436908583103,35,0.0857207096755951,1,0.23844151427004615,Up,4,8,FALSE,BP,gad2-1
GO:0033554,cellular response to stress,25,17.858185001459002,1285,0.08734028407138726,1,0.24054255171561748,Up,3,3,FALSE,BP,gad2-1
GO:0120254,olefinic compound metabolic process,3,1.020467714369086,75,0.08778051834837965,1,0.24054255171561748,Up,NA,NA,NA,NA,gad2-1
GO:0043207,response to external biotic stimulus,29,21.061319771561966,1515,0.08859191859399156,1,0.24054255171561748,Up,3,3,FALSE,BP,gad2-1
GO:0051707,response to other organism,29,21.061319771561966,1515,0.08859191859399156,1,0.24054255171561748,Up,2,4,FALSE,BP,gad2-1
GO:0048831,regulation of shoot system development,5,2.3243986827295844,169,0.08902536044442809,1,0.24054255171561748,Up,4,6,FALSE,BP,gad2-1
GO:0009685,gibberellin metabolic process,2,0.48188753178540167,36,0.08995496252174952,1,0.24054255171561748,Up,3,8,FALSE,BP,gad2-1
GO:0009687,abscisic acid metabolic process,2,0.48188753178540167,36,0.08995496252174952,1,0.24054255171561748,Up,5,8,FALSE,BP,gad2-1
GO:0009827,plant-type cell wall modification,2,0.48188753178540167,36,0.08995496252174952,1,0.24054255171561748,Up,5,7,FALSE,BP,gad2-1
GO:0043288,apocarotenoid metabolic process,2,0.48188753178540167,36,0.08995496252174952,1,0.24054255171561748,Up,5,6,FALSE,BP,gad2-1
GO:0072530,purine-containing compound transmembrane transport,2,0.48188753178540167,36,0.08995496252174952,1,0.24054255171561748,Up,3,5,FALSE,BP,gad2-1
GO:1902644,tertiary alcohol metabolic process,2,0.48188753178540167,36,0.08995496252174952,1,0.24054255171561748,Up,4,5,FALSE,BP,gad2-1
GO:0004650,polygalacturonase activity,3,1.0346408770686564,76,0.0904882393977332,1,0.24063905422254325,Up,5,5,TRUE,MF,gad2-1
GO:0042364,water-soluble vitamin biosynthetic process,3,1.0346408770686564,76,0.0904882393977332,1,0.24063905422254325,Up,5,5,FALSE,BP,gad2-1
GO:0009787,regulation of abscisic acid-activated signaling pathway,4,1.672433198549335,122,0.0920669060361403,1,0.242835872051727,Up,4,8,FALSE,BP,gad2-1
GO:1901419,regulation of response to alcohol,4,1.672433198549335,122,0.0920669060361403,1,0.242835872051727,Up,3,5,FALSE,BP,gad2-1
GO:1905957,regulation of cellular response to alcohol,4,1.672433198549335,122,0.0920669060361403,1,0.242835872051727,Up,3,6,FALSE,BP,gad2-1
GO:0010017,red or far-red light signaling pathway,3,1.048814039768227,77,0.09323050093062916,1,0.24523675244795934,Up,3,8,FALSE,BP,gad2-1
GO:0050660,flavin adenine dinucleotide binding,5,2.3810913335278667,173,0.09596298789713413,1,0.251740304293837,Up,4,5,FALSE,MF,gad2-1
GO:0016106,sesquiterpenoid biosynthetic process,2,0.510233857184543,38,0.09860211251585108,1,0.2566167861958299,Up,6,8,FALSE,BP,gad2-1
GO:0071489,cellular response to red or far red light,3,1.0771603651673685,79,0.09881649846918338,1,0.2566167861958299,Up,6,7,FALSE,BP,gad2-1
GO:0045229,external encapsulating structure organization,13,8.121222226853975,586,0.10429364793686094,1,0.26637533298913296,Up,4,4,FALSE,BP,gad2-1
GO:0009624,response to nematode,3,1.1196798532660803,82,0.10744100545102919,1,0.27297347316691933,Up,3,5,TRUE,BP,gad2-1
GO:0009736,cytokinin-activated signaling pathway,3,1.1196798532660803,82,0.10744100545102919,1,0.27297347316691933,Up,4,7,FALSE,BP,gad2-1
GO:0009738,abscisic acid-activated signaling pathway,7,3.7275417899870775,270,0.10772307512050017,1,0.2729736563262936,Up,4,7,FALSE,BP,gad2-1
GO:0006979,response to oxidative stress,11,6.5763474926007754,475,0.10807488521126044,1,0.27315010152610997,Up,3,3,FALSE,BP,gad2-1
GO:0048532,anatomical structure arrangement,3,1.133853015965651,83,0.11037910194765684,1,0.2767237366181259,Up,2,4,FALSE,BP,gad2-1
GO:0046527,glucosyltransferase activity,5,2.494476635124432,181,0.11063232032150279,1,0.2767237366181259,Up,5,5,FALSE,MF,gad2-1
GO:0005783,endoplasmic reticulum,25,17.957397140355997,1292,0.11129010847959661,1,0.2769140636703285,Up,3,5,FALSE,CC,gad2-1
GO:0006817,phosphate ion transport,2,0.5527533452832548,41,0.11198277123953893,1,0.2769140636703285,Up,7,7,FALSE,BP,gad2-1
GO:0010043,response to zinc ion,2,0.5527533452832548,41,0.11198277123953893,1,0.2769140636703285,Up,5,5,FALSE,BP,gad2-1
GO:1900150,regulation of defense response to fungus,2,0.5527533452832548,41,0.11198277123953893,1,0.2769140636703285,Up,4,7,FALSE,BP,gad2-1
GO:0042546,cell wall biogenesis,7,3.7984076034849306,275,0.11274101434523215,1,0.27769288011751836,Up,3,4,FALSE,BP,gad2-1
GO:0048583,regulation of response to stimulus,16,10.700737838175831,771,0.11590440486879129,1,0.28274071707458637,Up,2,3,FALSE,BP,gad2-1
GO:0071368,cellular response to cytokinin stimulus,3,1.1621993413647922,85,0.11634683268927452,1,0.28274071707458637,Up,5,6,FALSE,BP,gad2-1
GO:0071407,cellular response to organic cyclic compound,5,2.536996123223144,184,0.11639845288253445,1,0.28274071707458637,Up,5,5,FALSE,BP,gad2-1
GO:0008285,negative regulation of cell population proliferation,2,0.5669265079828255,42,0.11654291953797517,1,0.28274071707458637,Up,3,5,FALSE,BP,gad2-1
GO:0009991,response to extracellular stimulus,7,3.8551002542832133,279,0.11702462078799819,1,0.28319958230695563,Up,3,3,FALSE,BP,gad2-1
GO:0044419,biological process involved in interspecies interaction between organisms,29,21.784151069240067,1566,0.1184134893103753,1,0.28513496928468485,Up,1,1,FALSE,BP,gad2-1
GO:0004888,transmembrane signaling receptor activity,4,1.8425111509441827,134,0.11878907232329391,1,0.2853295831487556,Up,3,3,FALSE,MF,gad2-1
GO:0006631,fatty acid metabolic process,7,3.8834465796823543,281,0.11925442150342452,1,0.2856929607610473,Up,4,7,FALSE,BP,gad2-1
GO:0009955,adaxial/abaxial pattern specification,2,0.5810996706823961,43,0.12114927990859256,1,0.28813882789070666,Up,4,6,FALSE,BP,gad2-1
GO:2000030,regulation of response to red or far red light,2,0.5810996706823961,43,0.12114927990859256,1,0.28813882789070666,Up,3,6,FALSE,BP,gad2-1
GO:0009740,gibberellic acid mediated signaling pathway,3,1.1905456667639334,87,0.12243285246956535,1,0.290477944094459,Up,5,8,FALSE,BP,gad2-1
GO:0035556,intracellular signal transduction,14,9.070824127725208,654,0.12403975497784006,1,0.2935708626370395,Up,3,5,FALSE,BP,gad2-1
GO:0010218,response to far red light,2,0.5952728333819667,44,0.12579968017906826,1,0.2955681806148982,Up,6,6,FALSE,BP,gad2-1
GO:0007275,multicellular organism development,49,39.89745299929134,2864,0.12743830069992682,1,0.29646756331703517,Up,2,3,FALSE,BP,gad2-1
GO:0048856,anatomical structure development,55,45.42498645212389,3260,0.12814621945182705,1,0.29646756331703517,Up,2,2,FALSE,BP,gad2-1
GO:0071482,cellular response to light stimulus,4,1.8992038017424653,138,0.12836719985478215,1,0.29646756331703517,Up,5,6,FALSE,BP,gad2-1
GO:0009110,vitamin biosynthetic process,3,1.2188919921630748,89,0.12863262044747395,1,0.29646756331703517,Up,4,4,FALSE,BP,gad2-1
GO:0009834,plant-type secondary cell wall biogenesis,3,1.2188919921630748,89,0.12863262044747395,1,0.29646756331703517,Up,5,6,FALSE,BP,gad2-1
GO:0010476,gibberellin mediated signaling pathway,3,1.2188919921630748,89,0.12863262044747395,1,0.29646756331703517,Up,4,7,FALSE,BP,gad2-1
GO:0046165,alcohol biosynthetic process,3,1.2188919921630748,89,0.12863262044747395,1,0.29646756331703517,Up,4,5,FALSE,BP,gad2-1
GO:0009742,brassinosteroid mediated signaling pathway,3,1.2330651548626455,90,0.13177373473588389,1,0.3001340593513779,Up,5,8,FALSE,BP,gad2-1
GO:0043401,steroid hormone mediated signaling pathway,3,1.2330651548626455,90,0.13177373473588389,1,0.3001340593513779,Up,4,7,FALSE,BP,gad2-1
GO:0048545,response to steroid hormone,3,1.2330651548626455,90,0.13177373473588389,1,0.3001340593513779,Up,4,5,FALSE,BP,gad2-1
GO:0071383,cellular response to steroid hormone stimulus,3,1.2330651548626455,90,0.13177373473588389,1,0.3001340593513779,Up,5,6,FALSE,BP,gad2-1
GO:0051252,regulation of RNA metabolic process,45,36.18408437200384,2598,0.13213008600468348,1,0.30023925646134647,Up,4,7,FALSE,BP,gad2-1
GO:0032787,monocarboxylic acid metabolic process,12,7.58264204427029,547,0.13489759465009296,1,0.30376376403486177,Up,6,6,FALSE,BP,gad2-1
GO:0008171,O-methyltransferase activity,2,0.623619158781108,46,0.13522416753082941,1,0.30376376403486177,Up,5,5,FALSE,MF,gad2-1
GO:0033612,receptor serine/threonine kinase binding,2,0.623619158781108,46,0.13522416753082941,1,0.30376376403486177,Up,4,4,FALSE,MF,gad2-1
GO:0051261,protein depolymerization,2,0.623619158781108,46,0.13522416753082941,1,0.30376376403486177,Up,7,7,FALSE,BP,gad2-1
GO:0006351,"transcription, DNA-templated",46,37.261244737171204,2675,0.13737771623781356,1,0.3053726018053481,Up,5,9,FALSE,BP,gad2-1
GO:0097659,nucleic acid-templated transcription,46,37.275417899870774,2676,0.13749101882299516,1,0.3053726018053481,Up,6,8,FALSE,BP,gad2-1
GO:0006767,water-soluble vitamin metabolic process,3,1.2614114802617866,92,0.13813556565553878,1,0.3053726018053481,Up,4,4,FALSE,BP,gad2-1
GO:0071367,cellular response to brassinosteroid stimulus,3,1.2614114802617866,92,0.13813556565553878,1,0.3053726018053481,Up,5,6,FALSE,BP,gad2-1
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",2,0.6377923214806787,47,0.13999416307323434,1,0.3072887751811584,Up,4,4,FALSE,MF,gad2-1
GO:0071370,cellular response to gibberellin stimulus,3,1.2755846429613573,93,0.14135513772730193,1,0.30805924053002604,Up,5,6,FALSE,BP,gad2-1
GO:0071214,cellular response to abiotic stimulus,6,3.160615282004252,229,0.14225462863318353,1,0.30805924053002604,Up,3,4,FALSE,BP,gad2-1
GO:0104004,cellular response to environmental stimulus,6,3.160615282004252,229,0.14225462863318353,1,0.30805924053002604,Up,3,3,FALSE,BP,gad2-1
GO:0009642,response to light intensity,4,1.984242777939889,144,0.14331305842625236,1,0.30965857267100955,Up,5,5,FALSE,BP,gad2-1
GO:0009790,embryo development,10,6.0944599608153736,440,0.1441302109354341,1,0.3104421588149942,Up,3,4,FALSE,BP,gad2-1
GO:0006714,sesquiterpenoid metabolic process,2,0.6519654841802492,48,0.14480001348270324,1,0.3104421588149942,Up,6,7,FALSE,BP,gad2-1
GO:0072528,pyrimidine-containing compound biosynthetic process,2,0.6519654841802492,48,0.14480001348270324,1,0.3104421588149942,Up,5,5,FALSE,BP,gad2-1
